,Order ID,Order Date,Shipping Date,Ship Mode,Quantity,Purchasing Price,Planned Sales Price,Discount,Product ID,Customer ID,Product Category,Sub-Category,Product Name,Customer Name,Client Segment,State,Postal Code,Region,Country
776,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,2,8.424000000000001,12.96,0.06,10000019,17140,Office Supplies,Paper,Xerox 1931,Logan Currie,Consumer,Texas,75220,Central,USA
777,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,3,104.54639999999999,149.352,0.05,10000056,19630,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Rob Williams,Corporate,Texas,75220,Central,USA
778,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,1,8.444799999999999,12.991999999999999,0.05,10001558,19630,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Rob Williams,Corporate,Texas,75220,Central,USA
779,CA-2016-149797,2016-09-15,2016-09-20,Standard Class,2,420.78400000000005,841.5680000000001,0.06,10003650,10075,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Adam Hart,Corporate,New York,10011,East,USA
780,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,8,22.528000000000002,45.056000000000004,0.05,10001745,12040,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Catherine Glotzbach,Home Office,Pennsylvania,19120,East,USA
781,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,6,14.859000000000004,29.718000000000007,0.05,10004826,12040,Office Supplies,Binders,JM Magazine Binder,Catherine Glotzbach,Home Office,Pennsylvania,19120,East,USA
782,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,3,10.108800000000002,15.552000000000003,0.05,10001870,12040,Office Supplies,Paper,Xerox 202,Catherine Glotzbach,Home Office,Pennsylvania,19120,East,USA
783,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,2,268.6176,447.696,0.05,10001058,12040,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Catherine Glotzbach,Home Office,Pennsylvania,19120,East,USA
784,CA-2016-105760,2016-06-19,2016-06-20,First Class,2,10.272,17.12,0.05,10000350,16255,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Karen Carlisle,Corporate,California,94110,West,USA
785,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,2,3.3528000000000002,6.096,0.05,10001759,19630,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Rob Williams,Corporate,Texas,75220,Central,USA
786,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,4,668.5631999999999,1114.272,0.07,10000577,19630,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Rob Williams,Corporate,Texas,75220,Central,USA
787,CA-2016-120859,2016-09-01,2016-09-04,First Class,2,13.127999999999998,21.88,0.06,10001335,12805,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Cynthia Voltz,Corporate,New York,10035,East,USA
788,CA-2016-145499,2016-05-30,2016-05-31,First Class,2,2.2974,3.2820000000000005,0.03,10000848,19690,Office Supplies,Binders,Angle-D Ring Binders,Robert Waldorf,Consumer,North Carolina,28403,South,USA
789,CA-2016-144939,2016-10-03,2016-10-08,Standard Class,6,359.5752,599.292,0.05,10003199,13870,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Emily Burns,Consumer,Utah,84057,West,USA
790,CA-2016-110023,2016-09-09,2016-09-11,First Class,2,8.043200000000002,14.624000000000002,0.09,10001036,21610,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,Troy Staebel,Consumer,Arizona,85023,West,USA
791,CA-2016-105585,2016-08-26,2016-08-27,First Class,3,6.138,10.23,0.08,10002983,19735,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,Roland Fjeld,Consumer,Michigan,48183,Central,USA
792,CA-2016-105585,2016-08-26,2016-08-27,First Class,5,77.45,154.9,0.08,10003625,19735,Office Supplies,Paper,Xerox 1979,Roland Fjeld,Consumer,Michigan,48183,Central,USA
793,CA-2016-155488,2016-11-13,2016-11-17,Standard Class,2,26.412000000000003,44.02,0.06,10002956,14290,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Frank Merwin,Home Office,California,90032,West,USA
794,US-2015-108966,2015-10-11,2015-10-18,Standard Class,5,478.78875,957.5775,0.07,10000577,20335,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Sean O'Donnell,Consumer,Cairo,33311,South,Egypt
795,US-2015-108966,2015-10-11,2015-10-18,Standard Class,2,11.184000000000001,22.368000000000002,0.09,10000760,20335,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,Sean O'Donnell,Consumer,Cairo,33311,South,Egypt
796,US-2015-118983,2015-11-22,2015-11-26,Standard Class,5,34.404999999999994,68.80999999999999,0.0,10002311,14815,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",,,,,,
797,US-2015-118983,2015-11-22,2015-11-26,Standard Class,3,1.6535999999999997,2.5439999999999996,0.0,10000756,14815,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,,,,,,
798,CA-2015-106320,2015-09-25,2015-09-30,Standard Class,3,522.3149999999999,1044.6299999999999,0.04,10000577,13870,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Emily Burns,Consumer,Utah,84057,West,USA
799,US-2015-150630,2015-09-17,2015-09-21,Standard Class,7,2158.401,3083.4300000000003,0.25,10004834,21520,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",,,Cairo,19140,East,Egypt
800,US-2015-150630,2015-09-17,2015-09-21,Standard Class,2,6.7326000000000015,9.618000000000002,0.1,10000474,21520,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,,,Cairo,19140,East,Egypt
801,US-2015-150630,2015-09-17,2015-09-21,Standard Class,3,80.73000000000002,124.20000000000002,0.05,10004848,21520,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",,,Cairo,19140,East,Egypt
802,US-2015-150630,2015-09-17,2015-09-21,Standard Class,2,1.9584000000000001,3.2640000000000002,0.1,10001509,21520,Office Supplies,Envelopes,Poly String Tie Envelopes,,,Cairo,19140,East,Egypt
803,US-2015-150630,2015-09-17,2015-09-21,Standard Class,6,47.467200000000005,86.304,0.1,10004042,21520,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",,,Cairo,19140,East,Egypt
804,US-2015-150630,2015-09-17,2015-09-21,Standard Class,6,4.114800000000001,6.858000000000001,0.15,10001525,21520,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,,Cairo,19140,East,Egypt
805,US-2015-150630,2015-09-17,2015-09-21,Standard Class,2,7.88,15.76,0.1,10001683,21520,Office Supplies,Art,Lumber Crayons,,,Cairo,19140,East,Egypt
806,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,9,79.3296,113.328,0.0,10002986,20710,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Steve Nguyen,Home Office,Texas,77041,Central,USA
807,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,3,137.8377,212.058,0.0,10004218,20710,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",Steve Nguyen,Home Office,Texas,77041,Central,USA
808,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,4,222.7008,371.168,0.0,10000486,20710,Technology,Phones,Plantronics HL10 Handset Lifter,Steve Nguyen,Home Office,Texas,77041,Central,USA
809,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,6,24.843,38.22,0.0,10004410,13000,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Darren Powers,Consumer,Indiana,47150,Central,USA
810,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,6,45.108,75.17999999999999,0.0,10002762,13000,Office Supplies,Labels,Avery 485,Darren Powers,Consumer,Indiana,47150,Central,USA
811,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,2,3.3880000000000003,6.16,0.0,10001706,13000,Furniture,Furnishings,Longer-Life Soft White Bulbs,Darren Powers,Consumer,Indiana,47150,Central,USA
812,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,1,53.99399999999999,89.99,0.0,10003061,13000,Furniture,Chairs,"Global Leather Task Chair, Black",Darren Powers,Consumer,Indiana,47150,Central,USA
813,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,2,8.388,13.98,0.0,10004633,16720,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Kunst Miller,Consumer,California,90004,West,USA
814,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,6,12.912,25.824,0.0,10001078,16720,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Kunst Miller,Consumer,California,90004,West,USA
815,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,3,73.365,146.73,0.0,10003892,16720,Office Supplies,Paper,Xerox 1943,Kunst Miller,Consumer,California,90004,West,USA
816,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,4,51.84400000000001,79.76,0.0,10000397,16720,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,Kunst Miller,Consumer,California,90004,West,USA
817,US-2015-164175,2015-04-30,2015-05-05,Standard Class,5,127.86899999999999,213.11499999999998,0.0,10001146,18970,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",Paul Stevenson,Home Office,Illinois,60610,Central,USA
818,US-2015-134026,2015-04-26,2015-05-02,Standard Class,8,499.1616000000001,831.9360000000001,0.0,10000513,15745,Furniture,Chairs,High-Back Leather Manager's Chair,Joel Eaton,Consumer,Tennessee,38109,South,USA
819,US-2015-134026,2015-04-26,2015-05-02,Standard Class,2,48.52,97.04,0.0,10003708,15745,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Joel Eaton,Consumer,Tennessee,38109,South,USA
820,US-2015-134026,2015-04-26,2015-05-02,Standard Class,1,36.392,72.784,0.0,10004123,15745,Office Supplies,Storage,Safco Industrial Wire Shelving System,Joel Eaton,Consumer,Tennessee,38109,South,USA
821,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,7,100.49200000000002,200.98400000000004,0.0,10000927,16105,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Julie Creighton,Corporate,North Carolina,27707,South,USA
822,CA-2015-149587,2015-01-31,2015-02-05,Second Class,2,7.776,12.96,0.0,10003177,16315,Office Supplies,Paper,Xerox 1999,Karl Braun,Consumer,Minnesota,55407,Central,USA
823,CA-2015-149587,2015-01-31,2015-02-05,Second Class,3,26.67,53.34,0.0,10003799,16315,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Karl Braun,Consumer,Minnesota,55407,Central,USA
824,CA-2015-149587,2015-01-31,2015-02-05,Second Class,2,16.48,32.96,0.0,10002852,16315,Office Supplies,Binders,Ibico Standard Transparent Covers,Karl Braun,Consumer,Minnesota,55407,Central,USA
825,US-2015-156867,2015-11-13,2015-11-17,Standard Class,6,119.44800000000001,238.89600000000002,0.0,10001552,16870,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Lena Cacioppo,Consumer,Colorado,80013,West,USA
826,US-2015-156867,2015-11-13,2015-11-17,Standard Class,3,51.17999999999999,102.35999999999999,0.0,10004006,16870,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Lena Cacioppo,Consumer,Colorado,80013,West,USA
827,US-2015-156867,2015-11-13,2015-11-17,Standard Class,3,23.973300000000005,36.882000000000005,0.0,10002794,16870,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Lena Cacioppo,Consumer,Colorado,80013,West,USA
828,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,5,220.97400000000002,339.96000000000004,0.0,10000844,19060,Technology,Accessories,Logitech Gaming G510s - Keyboard,Pete Armstrong,Home Office,Illinois,60462,Central,USA
829,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,3,551.271,787.53,0.0,10001768,13090,Furniture,Tables,Hon Racetrack Conference Tables,Dave Kipp,Consumer,Washington,98103,West,USA
830,US-2015-136476,2015-04-05,2015-04-10,Standard Class,1,110.45580000000002,157.79400000000004,0.0,10003650,14650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Greg Guthrie,Corporate,Tennessee,37620,South,USA
831,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,7,436.7545,671.93,0.0,10003656,14920,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,Helen Andreada,Consumer,California,91104,West,USA
832,CA-2015-124919,2015-05-31,2015-06-02,First Class,7,29.189999999999998,58.379999999999995,0.05,10001950,20650,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Stephanie Phelps,Corporate,California,95123,West,USA
833,CA-2015-124919,2015-05-31,2015-06-02,First Class,4,52.76,105.52,0.08,10002254,20650,Office Supplies,Paper,Xerox 1883,Stephanie Phelps,Corporate,California,95123,West,USA
834,CA-2015-124919,2015-05-31,2015-06-02,First Class,6,52.571999999999996,80.88,0.09,10001590,20650,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Stephanie Phelps,Corporate,California,95123,West,USA
835,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,3,3.9779999999999998,6.63,0.07,10001547,18490,Office Supplies,Art,Newell 311,Neil Knudson,Home Office,Washington,98105,West,USA
836,CA-2015-119697,2015-12-28,2015-12-31,Second Class,2,29.911200000000008,54.38400000000001,0.12,10003657,13960,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Eric Murdock,Consumer,Pennsylvania,19134,East,USA
837,US-2015-101511,2015-11-21,2015-11-23,Second Class,5,11.116,15.88,0.04,10002189,15745,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,Joel Eaton,Consumer,Tennessee,38109,South,USA
838,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,1,2.132,3.28,0.15,10001940,15640,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Jim Kriz,Home Office,New York,10009,East,USA
839,CA-2015-102281,2015-10-12,2015-10-14,First Class,4,584.4384000000001,899.1360000000001,0.06,10002613,17470,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Mark Packer,Home Office,New York,10035,East,USA
840,CA-2015-102281,2015-10-12,2015-10-14,First Class,6,43.056000000000004,71.76,0.06,10001552,17470,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Mark Packer,Home Office,New York,10035,East,USA
841,CA-2015-102281,2015-10-12,2015-10-14,First Class,8,28.512000000000004,51.84,0.06,10000061,17470,Office Supplies,Paper,Xerox 205,Mark Packer,Home Office,New York,10035,East,USA
842,CA-2015-102281,2015-10-12,2015-10-14,First Class,3,375.81120000000004,626.3520000000001,0.08,10002545,17470,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Mark Packer,Home Office,New York,10035,East,USA
843,CA-2015-102281,2015-10-12,2015-10-14,First Class,5,9.95,19.9,0.08,10003514,17470,Office Supplies,Art,4009 Highlighters by Sanford,Mark Packer,Home Office,New York,10035,East,USA
844,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,7,7.140000000000001,14.280000000000001,0.09,10001509,17515,Office Supplies,Envelopes,Poly String Tie Envelopes,Mary Zewe,Corporate,California,92374,West,USA
845,CA-2015-101007,2015-02-09,2015-02-13,Second Class,2,11.440000000000001,20.8,0.0,10001266,17980,Technology,Accessories,Memorex Micro Travel Drive 8 GB,Michael Stewart,Corporate,Texas,75220,Central,USA
846,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,2,14.208000000000002,23.680000000000003,0.05,10004544,21775,Office Supplies,Labels,Avery 505,Victoria Wilson,Corporate,Ohio,44256,East,USA
847,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,5,226.225,452.45,0.0,10004695,21775,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Victoria Wilson,Corporate,Ohio,44256,East,USA
848,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,3,31.491,62.982,0.02,10002844,21775,Technology,Phones,Speck Products Candyshell Flip Case,Victoria Wilson,Corporate,Ohio,44256,East,USA
849,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,9,772.2000000000002,1188.0000000000002,0.03,10000864,21775,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,Victoria Wilson,Corporate,Ohio,44256,East,USA
850,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,2,53.7504,89.584,0.03,10000109,21775,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Victoria Wilson,Corporate,Ohio,44256,East,USA
851,CA-2015-169397,2015-12-24,2015-12-27,First Class,2,3.6296000000000004,5.5840000000000005,0.05,10000585,15925,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,Joni Blumstein,Consumer,Ohio,43017,East,USA
852,CA-2015-169397,2015-12-24,2015-12-27,First Class,6,13.622400000000003,22.704000000000004,0.05,10004000,15925,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Joni Blumstein,Consumer,Ohio,43017,East,USA
853,CA-2015-169397,2015-12-24,2015-12-27,First Class,4,10.876800000000003,19.776000000000003,0.05,10002852,15925,Office Supplies,Binders,Ibico Standard Transparent Covers,Joni Blumstein,Consumer,Ohio,43017,East,USA
854,CA-2015-169397,2015-12-24,2015-12-27,First Class,4,43.62239999999999,72.704,0.05,10000087,15925,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Joni Blumstein,Consumer,Ohio,43017,East,USA
855,CA-2015-169397,2015-12-24,2015-12-27,First Class,4,239.99400000000003,479.98800000000006,0.05,10001148,15925,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,Joni Blumstein,Consumer,Ohio,43017,East,USA
856,CA-2015-169397,2015-12-24,2015-12-27,First Class,2,13.584000000000001,27.168000000000003,0.05,10001958,15925,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Joni Blumstein,Consumer,Ohio,43017,East,USA
857,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,1,1.4300000000000002,2.2,0.05,10001026,13180,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",David Smith,Corporate,Michigan,48227,Central,USA
858,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,5,373.46999999999997,622.4499999999999,0.05,10003748,13180,Furniture,Tables,Bevis 36 x 72 Conference Tables,David Smith,Corporate,Michigan,48227,Central,USA
859,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,1,15.386,21.98,0.07,10002485,13180,Office Supplies,Storage,Rogers Deluxe File Chest,David Smith,Corporate,Michigan,48227,Central,USA
860,US-2015-145436,2015-02-28,2015-03-04,Standard Class,2,113.0976,161.568,0.09,10004860,21670,Furniture,Chairs,Global Low Back Tilter Chair,Valerie Dominguez,Consumer,Tennessee,38401,South,USA
861,US-2015-145436,2015-02-28,2015-03-04,Standard Class,8,253.30240000000003,389.696,0.09,10004477,21670,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",Valerie Dominguez,Consumer,Tennessee,38401,South,USA
862,US-2015-159982,2015-11-28,2015-12-04,Standard Class,9,6.066000000000001,12.132000000000001,0.05,10002505,12880,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Dan Reichenbach,Corporate,Illinois,60623,Central,USA
863,US-2015-159982,2015-11-28,2015-12-04,Standard Class,2,53.5392,82.368,0.08,10004804,12880,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",Dan Reichenbach,Corporate,Illinois,60623,Central,USA
864,US-2015-159982,2015-11-28,2015-12-04,Standard Class,5,32.352,53.92,0.08,10001590,12880,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Dan Reichenbach,Corporate,Illinois,60623,Central,USA
865,US-2015-159982,2015-11-28,2015-12-04,Standard Class,6,453.53279999999995,647.904,0.06,10001580,12880,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,Dan Reichenbach,Corporate,Illinois,60623,Central,USA
866,CA-2015-155040,2015-11-10,2015-11-15,Standard Class,2,51.935,79.9,0.05,10004469,10210,Technology,Accessories,Microsoft Sculpt Comfort Mouse,Alan Hwang,Consumer,California,94513,West,USA
867,CA-2015-155334,2015-07-30,2015-07-31,First Class,7,115.4615,209.92999999999998,0.05,10003628,14920,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Helen Andreada,Consumer,California,91104,West,USA
868,CA-2015-155334,2015-07-30,2015-07-31,First Class,3,3.168,5.28,0.05,10003274,14920,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Helen Andreada,Consumer,California,91104,West,USA
869,CA-2015-155334,2015-07-30,2015-07-31,First Class,3,5.46,10.92,0.05,10002557,14920,Office Supplies,Binders,Presstex Flexible Ring Binders,Helen Andreada,Consumer,California,91104,West,USA
870,US-2015-161991,2015-09-26,2015-09-28,Second Class,5,1.2479999999999998,2.0799999999999996,0.07,10004967,20725,Office Supplies,Binders,Round Ring Binders,Steven Cartwright,Consumer,Delaware,19805,East,USA
871,US-2015-161991,2015-09-26,2015-09-28,Second Class,7,612.9200000000001,1114.4,0.07,10001760,20725,Technology,Phones,Bose SoundLink Bluetooth Speaker,Steven Cartwright,Consumer,Delaware,19805,East,USA
872,CA-2015-130890,2015-11-02,2015-11-06,Standard Class,5,623.304,1038.84,0.08,10002903,15280,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jas O'Carroll,Consumer,California,90004,West,USA
873,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,5,70.88,141.76,0.08,10000474,21520,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,,,Cairo,19140,East,Egypt
874,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,5,119.90000000000002,239.80000000000004,0.07,10001956,21520,Technology,Accessories,Microsoft Arc Touch Mouse,,,Cairo,19140,East,Egypt
875,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,6,20.217600000000004,31.104000000000006,0.06,10004100,21520,Office Supplies,Paper,Xerox 216,,,Cairo,19140,East,Egypt
876,CA-2015-144253,2015-05-04,2015-05-09,Second Class,2,13.4,26.8,0.08,10002671,10225,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Alan Schoenberger,Corporate,New York,10024,East,USA
877,CA-2015-137946,2015-09-01,2015-09-04,Second Class,1,2.3760000000000003,4.752000000000001,0.06,10001922,13615,Office Supplies,Binders,Storex Dura Pro Binders,Doug Bickford,Consumer,California,90045,West,USA
878,CA-2015-137946,2015-09-01,2015-09-04,Second Class,2,623.9896,959.984,0.06,10001449,13615,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,Doug Bickford,Consumer,California,90045,West,USA
879,CA-2015-137946,2015-09-01,2015-09-04,Second Class,4,8.620800000000001,14.368000000000002,0.08,10004140,13615,Office Supplies,Binders,Avery Non-Stick Binders,Doug Bickford,Consumer,California,90045,West,USA
880,CA-2015-128167,2015-06-22,2015-06-26,Second Class,4,3.224,4.96,0.04,10000490,16645,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Ken Lonsdale,Consumer,Illinois,60610,Central,USA
881,US-2015-120712,2015-12-20,2015-12-24,Standard Class,4,44.400000000000006,88.80000000000001,0.06,10000107,12130,Office Supplies,Storage,Fellowes Super Stor/Drawer,Chad Sievert,Consumer,California,90004,West,USA
882,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,3,6.056399999999998,8.651999999999997,0.07,10000696,19915,Office Supplies,Appliances,Holmes Odor Grabber,Russell Applegate,Consumer,Texas,77095,Central,USA
883,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,3,15.4908,23.832,0.08,10003327,19915,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,Russell Applegate,Consumer,Texas,77095,Central,USA
884,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,4,7.305599999999998,12.175999999999998,0.07,10000309,19915,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Russell Applegate,Consumer,Texas,77095,Central,USA
885,CA-2015-125395,2015-06-26,2015-06-29,Second Class,2,20.95,41.9,0.06,10004708,16780,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Laura Armstrong,Corporate,Michigan,48180,Central,USA
886,US-2015-168935,2015-11-27,2015-12-02,Standard Class,3,187.72875000000002,375.45750000000004,0.08,10000617,13435,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Denny Ordway,Consumer,Florida,33024,South,USA
887,US-2015-168935,2015-11-27,2015-12-02,Standard Class,3,54.58440000000001,83.97600000000001,0.08,10002335,13435,Technology,Accessories,Logitech Media Keyboard K200,Denny Ordway,Consumer,Florida,33024,South,USA
888,CA-2015-122756,2015-12-03,2015-12-07,Standard Class,4,289.404,482.34000000000003,0.09,10001681,13225,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,Dean Katz,Corporate,Pennsylvania,19140,East,USA
889,CA-2015-122259,2015-10-31,2015-11-04,Standard Class,4,49.084,70.12,0.05,10002573,14815,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",,,,,,
890,CA-2015-109638,2015-12-15,2015-12-22,Standard Class,4,67.548,103.92,0.05,10002472,15985,Office Supplies,Appliances,3M Office Air Cleaner,Joseph Holt,Consumer,Michigan,48601,Central,USA
891,CA-2015-109638,2015-12-15,2015-12-22,Standard Class,9,539.9459999999999,899.91,0.05,10004571,15985,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,Joseph Holt,Consumer,Michigan,48601,Central,USA
892,CA-2015-109638,2015-12-15,2015-12-22,Standard Class,3,28.221600000000002,51.312,0.05,10001098,15985,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,Joseph Holt,Consumer,Michigan,48601,Central,USA
893,US-2015-101399,2015-01-17,2015-01-24,Standard Class,7,178.32080000000002,254.74400000000003,0.05,10002918,15940,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Joni Sundaresam,Home Office,Illinois,60068,Central,USA
894,CA-2015-154144,2015-12-20,2015-12-24,Standard Class,1,33.288,55.48,0.07,10004071,17785,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Maya Herman,Corporate,New York,11757,East,USA
895,CA-2015-134782,2015-12-27,2015-12-31,Standard Class,2,68.52300000000001,105.42,0.04,10001434,17350,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",Maribeth Dona,Consumer,Arkansas,72701,South,USA
896,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,1,1.6440000000000001,2.74,0.03,10001662,12385,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,Christopher Martinez,Consumer,Georgia,30318,South,USA
897,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,3,5.837999999999999,8.34,0.05,10003856,12385,Office Supplies,Art,Newell 344,Christopher Martinez,Consumer,Georgia,30318,South,USA
